date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:46:08	194802/194802	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-2f8f2%22	https://moversco-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-big.jpg	moversco-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-big.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/projects-single.html)
14:46:10	83320/83320	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-14578%22	https://moversco-demo.pbminfotech.com/html-demo/images/service/service-02.jpg	moversco-demo.pbminfotech.com/html-demo/images/service/service-02.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/services.html)
14:46:11	92035/92035	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-16783%22	https://moversco-demo.pbminfotech.com/html-demo/images/service/service-03.jpg	moversco-demo.pbminfotech.com/html-demo/images/service/service-03.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/services.html)
14:46:12	85891/85891	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-14f83%22	https://moversco-demo.pbminfotech.com/html-demo/images/service/service-04.jpg	moversco-demo.pbminfotech.com/html-demo/images/service/service-04.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/services.html)
14:46:12	64019/64019	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-fa13%22	https://moversco-demo.pbminfotech.com/html-demo/images/service/service-05.jpg	moversco-demo.pbminfotech.com/html-demo/images/service/service-05.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/services.html)
14:46:14	108229/108229	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1a6c5%22	https://moversco-demo.pbminfotech.com/html-demo/images/service/service-06.jpg	moversco-demo.pbminfotech.com/html-demo/images/service/service-06.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/services.html)
14:46:15	92741/92741	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-16a45%22	https://moversco-demo.pbminfotech.com/html-demo/images/service/service-07.jpg	moversco-demo.pbminfotech.com/html-demo/images/service/service-07.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/services.html)
14:46:16	105734/105734	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-19d06%22	https://moversco-demo.pbminfotech.com/html-demo/images/service/service-08.jpg	moversco-demo.pbminfotech.com/html-demo/images/service/service-08.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/services.html)
14:46:17	75706/75706	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-127ba%22	https://moversco-demo.pbminfotech.com/html-demo/images/service/service-09.jpg	moversco-demo.pbminfotech.com/html-demo/images/service/service-09.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/services.html)
14:46:18	214245/214245	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-344e5%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-1/service/service-01new.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-1/service/service-01new.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/services-details.html)
14:46:19	37191/37191	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-9147%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-1/service/img-02.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-1/service/img-02.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/services-details.html)
14:46:20	175639/175639	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-2ae17%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-01.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-01.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:22	131524/131524	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-201c4%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-02.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-02.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:22	228854/228854	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-37df6%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-03.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-03.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:23	267173/267173	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-413a5%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-04.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-04.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:24	206098/206098	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-32512%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-05.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-05.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:26	230605/230605	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-384cd%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-06.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-06.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:26	179972/179972	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-2bf04%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-08.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-08.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:28	7621/7621	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1dc5%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-1/recent-post/blog-01.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-1/recent-post/blog-01.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:28	158021/158021	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-26945%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-07.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-07.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:29	7142/7142	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1be6%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-1/recent-post/blog-02.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-1/recent-post/blog-02.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:30	7156/7156	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1bf4%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-1/recent-post/blog-03.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-1/recent-post/blog-03.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:31	8032/8032	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1f60%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-1/recent-post/blog-04.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-1/recent-post/blog-04.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html)
14:46:34	175639/175639	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-2ae17%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-01-new.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-01-new.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-grid-view.html)
14:46:34	131524/131524	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-201c4%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-02-new.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-02-new.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-grid-view.html)
14:46:36	267173/267173	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-413a5%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-04-new.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-04-new.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-grid-view.html)
14:46:37	228854/228854	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-37df6%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-03-new.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-03-new.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-grid-view.html)
14:46:38	206098/206098	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-32512%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-05-new.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-05-new.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-grid-view.html)
14:46:39	230605/230605	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-384cd%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-06-new.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-06-new.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-grid-view.html)
14:46:40	179972/179972	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-2bf04%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-09-new.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-09-new.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-grid-view.html)
14:46:40	158021/158021	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-26945%22	https://moversco-demo.pbminfotech.com/html-demo/images/blog/blog-08-new.jpg	moversco-demo.pbminfotech.com/html-demo/images/blog/blog-08-new.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-grid-view.html)
14:46:40	21098/21098	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-526a%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-1/blog/img-02-new.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-1/blog/img-02-new.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-single-view.html)
14:46:43	15885/15885	---M--	200	added ('OK')	image/png	etag:%226582676c-3e0d%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-1/avatar/img-01.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-1/avatar/img-01.png	(from https://moversco-demo.pbminfotech.com/html-demo/blog-single-view.html)
14:46:43	349397/349397	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-554d5%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-1/blog/img-03-new.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-1/blog/img-03-new.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/blog-single-view.html)
14:46:44	18599/18599	---M--	200	added ('OK')	image/png	etag:%226582676c-48a7%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-1/avatar/img-02.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-1/avatar/img-02.png	(from https://moversco-demo.pbminfotech.com/html-demo/blog-single-view.html)
14:46:45	24601/24601	---M--	200	added ('OK')	application/javascript	etag:%226582676c-6019%22	https://moversco-demo.pbminfotech.com/html-demo/js/jquery-validate/jquery.validate.min.js	moversco-demo.pbminfotech.com/html-demo/js/jquery-validate/jquery.validate.min.js	(from https://moversco-demo.pbminfotech.com/html-demo/contacts.html)
